oIWsFt3hDfxSKywZAUW72uBayQhs	棒球圈	http://mp.weixin.qq.com/s?__biz=MzAxNDA1MjE5Ng==&mid=214158735&idx=1&sn=d448abd33d4d732f039f8d3ca311ff5e&3rd=MzA3MDU4NTYzMw==&scene=6#rd	[媒体报道]2015中国棒球联赛成都开战	体育	羽毛球	1435806116	[:34 媒体:16 报道:16 ]:34 2015:16 中国棒球联赛:16 成都:20 开战:31	a5c43448d396b748cc43e9ba0e6f4c4c	0	0
oIWsFt183Hs-W0XbmSB7hhoEwsU0	西宁微赢信息	http://mp.weixin.qq.com/s?__biz=MzAwMTA2ODA1MQ==&mid=210536459&idx=1&sn=b04528f9072a01a1337ea3045855e324&3rd=MzA3MDU4NTYzMw==&scene=6#rd	青海一吸毒男抢枪后 先伤警员又开四枪	体育	other	1435811665	青海:16 一:16 吸毒:16 男:16 抢枪:33 后:16 　:34 先:6 伤:31 警员:16 又:6 开:31 四:15 枪:26	a66ee136927f2ddba2d02dc065fe8c8b	0	0
oIWsFt9B3z2eY7_VFTwLHti_lGcw	加纳华商资讯	http://mp.weixin.qq.com/s?__biz=MjM5NjkzNTg2OA==&mid=209176444&idx=3&sn=e8205a1442fc1f991ba61e66066ae166&3rd=MzA3MDU4NTYzMw==&scene=6#rd	加纳世界杯奖金发放详单曝光 球童也分到10万美元	体育	other	1435591092	加纳:16 世界杯:16 奖金:16 发放:16 详单:16 曝光:16 　:34 球童:16 也:6 分:31 到:31 10万:15 美元:16	42a08300836b10113a08c6dd23b1567b	0	191
oIWsFt_LyIVYKRE5v4i0qRSnv3vw	跑步指南	http://mp.weixin.qq.com/s?__biz=MjM5NzM0NjcwMQ==&mid=214250686&idx=3&sn=8e12e360f0aa7335205723786cb62df4&3rd=MzA3MDU4NTYzMw==&scene=6#rd	跑步让你学会聆听自己的身体	体育	跑步	1435811737	跑步:16 让:16 你:16 学会:16 聆听:16 自己:16 的:16 身体:16	c170a22a68f25014dd56133180c06407	0	0
oIWsFt21Fi8YtRWCk0DTeU9sQ3dw	新注册公众号	http://mp.weixin.qq.com/s?__biz=MzAxNzU3Mjg5Ng==&mid=207824843&idx=1&sn=df2fa3956588a346704e4c4e31d3bc94&3rd=MzA3MDU4NTYzMw==&scene=6#rd	江┃西┃時┃時┃彩┃ qq	体育	足球	1435633267	江:16 ┃:16 西:16 ┃:16 时:16 ┃:16 时:16 ┃:16 彩:16 ┃:16 　:34 qq:16	c8a16d573e0fc910d9407c2eadb9ffdd	0	0
oIWsFt_KAoe57A1tXHu21ubjSPTY	NBA篮球竞猜	http://mp.weixin.qq.com/s?__biz=MzAwNzMxODAyNw==&mid=216759754&idx=2&sn=71c80e0c955988ad722f8edcd82442ec&3rd=MzA3MDU4NTYzMw==&scene=6#rd	钱德勒与太阳达成4年5200万签约协议	体育	other	1435806233	钱德勒:16 与:16 太阳:16 达成:16 4年:16 5200万:15 签约:16 协议:16	a4fd02a8c6aa4bba141c94b5166dbe05	0	0
oIWsFty_Q55KVpSQRBRFW9pHljdc	中国黑竹沟	http://mp.weixin.qq.com/s?__biz=MzA3MzA1NzU5OA==&mid=208425790&idx=1&sn=1798174b8303bbbdaf117a6d3e1f884f&3rd=MzA3MDU4NTYzMw==&scene=6#rd	热烈祝贺“2015中国乐山峨边黑竹沟全国山地户外障碍挑战赛”成功举办	体育	other	1435717142	热烈:16 祝贺:16 “:34 2015:16 中国:16 乐山:16 峨边:20 黑竹沟:16 全国:16 山地:16 户外:16 障碍:16 挑战赛:16 ”:34 成功:16 举办:16	bd9195b1fdb9e33b7e574518c4c77e9d	0	209
oIWsFt2YCb0Snnhuk6EM33GvQQuI	运动疯健身俱乐部	http://mp.weixin.qq.com/s?__biz=MjM5MjEzNDg2Nw==&mid=208711106&idx=2&sn=695e0d5bc404fbf78f4d6e2db9b025ae&3rd=MzA3MDU4NTYzMw==&scene=6#rd	[健身精华]四种人，如何增重!	体育	健身	1435796513	[:34 健身:16 精华:16 ]:34 四种:16 人:16 ,:34 如何:27 增:31 重:1 !:34	5e3c1d0bbd163bad11312cc54e5ea42f	0	0
oIWsFt_mDvlEbsAiKhQIFTayg_jE	中国沙滩排球大本营	http://mp.weixin.qq.com/s?__biz=MzA3NTQyNjMyMA==&mid=209769159&idx=1&sn=21eedaa7f2368b90fcde0befe412e4c9&3rd=MzA3MDU4NTYzMw==&scene=6#rd	荷兰世锦赛第六比赛日，岳园、王凡晋级16强	体育	other	1435796783	荷兰:16 世锦赛:12 第:16 六:16 比赛:16 日:16 ,:34 岳园:17 、:34 王凡:17 晋级:31 16:15 强:1	94951729f62ff793976f21bd80c24bd0	0	0
oIWsFt6mc6XWykI_5qv9D6vyzfac	致亲爱的你	http://mp.weixin.qq.com/s?__biz=MzA3NTM0ODY3Nw==&mid=207653564&idx=1&sn=5bfc5473c411c3491a8a04869cbac35f&3rd=MzA3MDU4NTYzMw==&scene=6#rd	你意想不到的柠檬水的作用，不仅仅是减肥哦!	健康	健康饮食	1437815519	你:16 意想不到:16 的:16 柠檬水:16 的:16 作用:16 ,:34 不仅仅:6 是:31 减肥:31 哦:7 !:34	1d7c972916bfcc3c09d8e6780e193149	0	0
oIWsFt3N_bTAbh7RooI6J3Q-xoaw	点点微媒	http://mp.weixin.qq.com/s?__biz=MzA4MTk0Njc4MQ==&mid=214514496&idx=2&sn=5c09055a94acd75e46884d01cc3067b3&3rd=MzA3MDU4NTYzMw==&scene=6#rd	[健康养生]暑天专家建议健脾胃，祛湿气	健康	健康养生	1437724422	[:34 健康养生:16 ]:34 暑天:29 专家:16 建议:16 健:38 脾胃:16 ,:34 祛:46 湿气:16	dd83ee6351cbcd3552a36b6cca24ab0a	0	5
oIWsFtyooL0Ym9DzsCzm7k3noC9c	减脂	http://mp.weixin.qq.com/s?__biz=MjM5NzQ0NDIxNg==&mid=207248724&idx=1&sn=9d44659655b083336486efbd4c2da6e9&3rd=MzA3MDU4NTYzMw==&scene=6#rd	美臀，美背，瘦腹，瘦腿!	健康	健康养生	1437724911	美臀:16 ,:34 美:12 背:31 ,:34 瘦:1 腹:42 ,:34 瘦:1 腿:16 !:34	b918abb1bb766c29a79f887e2f6f6db4	0	805
oIWsFt2dGM4XdMSQI69NstEZj2Sk	玛索发型	http://mp.weixin.qq.com/s?__biz=MzA4NTAwNzMyMg==&mid=204981842&idx=1&sn=f158c5fc0a6c84830c5b4cd7a72e8044&3rd=MzA3MDU4NTYzMw==&scene=6#rd	[玛索发型]今年最流行的5款型男发型，分分钟提高颜值!	美容	发型	1433088000	[:34 玛索:16 发型:16 ]:34 今年:16 最流行:16 的:30 5:15 款型:16 男:4 发型:16 ,:34 分:31 分钟:26 提高:31 颜:42 值:31 !:34	40461d7fa3213045d6a6295141541c6d	1	-1
oIWsFt-UlczI0xhSziNUY62Nh0oY	美甲教学	http://mp.weixin.qq.com/s?__biz=MzA4NTkwMjkzNw==&mid=203207632&idx=1&sn=548fd9f029f85cdd8f196a1737201483&3rd=MzA3MDU4NTYzMw==&scene=6#rd	金属奢华豹纹显气质美甲教学	美容	美甲	1433088000	金属:16 奢华:16 豹纹:16 显:16 气质:16 美甲:16 教学:33	af2c4ffa15ad481b4369a836ec4089e3	1	-1
oIWsFt2ypDaBain4xxcQxLY4LiC8	顽皮然视觉	http://mp.weixin.qq.com/s?__biz=MzA4NTkyMTU4NA==&mid=217420297&idx=1&sn=4214b8f0f1e41e4063d3d00319892203&3rd=MzA3MDU4NTYzMw==&scene=6#rd	7月2日国际记者节!祝身边所有记者媒体朋友节日快乐!	体育	other	1435810461	7月2日:16 国际:16 记者节:16 !:34 祝:31 身边:28 所有:4 记者:16 媒体:16 朋友:16 节日:16 快乐:1 !:34	ae9f8a70df26ce84914ff2ac29f522f0	0	0
oIWsFt1E3OtZErRni-R5kvoKjvS8	星途网功夫频道	http://mp.weixin.qq.com/s?__biz=MjM5MzE0NDkyNw==&mid=208517247&idx=2&sn=1778e333234a831eccc510e31437c532&3rd=MzA3MDU4NTYzMw==&scene=6#rd	6月30日C－KF战报 卫冕冠军宋克南止步决赛	体育	足球	1435810921	6月30日:16 c-kf:23 战报:16 　:34 卫冕:31 冠军:16 宋克南:17 止步:31 决赛:33	38f3426e44d42c00733ee4a7be43fd95	0	0
oIWsFt1EIo4D_KNdn_lSVCMdG0YA	玉兔体育	http://mp.weixin.qq.com/s?__biz=MzA5ODk5NzE4NQ==&mid=209369078&idx=4&sn=e4aa6780d7c48c8c935cc2f42111aa8a&3rd=MzA3MDU4NTYzMw==&scene=6#rd	钱德勒与太阳达成4年5200万签约协议	体育	other	1435804087	钱德勒:16 与:16 太阳:16 达成:16 4年:16 5200万:15 签约:16 协议:16	62f2dfe1c4bfadebf5d83ce1260244b8	0	0
oIWsFt4-67JxjXQ83Av91ZiuuRmE	中体运动俱乐部	http://mp.weixin.qq.com/s?__biz=MzA3MDQwODMzOA==&mid=207295052&idx=1&sn=d2724be468b7904709c186eab1ad8876&3rd=MzA3MDU4NTYzMw==&scene=6#rd	约会一夏~奥体中心健身产品上新啦!	体育	健身	1435807007	约会:16 一夏:16 ～:34 奥体:12 中心:16 健身:33 产品:16 上:8 新:1 啦:36 !:34	23b5594d4efc2aae6e7de46bbde0c7c9	0	0
oIWsFt6XAiUemlEWe0__gAh3eMS8	彩迷商城	http://mp.weixin.qq.com/s?__biz=MjM5NDQwMjA0MA==&mid=209835693&idx=2&sn=8b04f40e55d0c6912b81e18bf83ccac3&3rd=MzA3MDU4NTYzMw==&scene=6#rd	福彩3D2015176期预测推荐	体育	其他	1435807032	福彩:16 3d2015176:23 期:42 预测:16 推荐:16	045b959e9cc73400e03a1cd97b6944f7	0	0
oIWsFt_OZMdLoRztGJgAKnPbaWuY	石家庄邮政官微	http://mp.weixin.qq.com/s?__biz=MzAwMzU0MTEyMA==&mid=207948938&idx=1&sn=0b72c54c5c9641e499f43f51f6364a0a&3rd=MzA3MDU4NTYzMw==&scene=6#rd	关于2015年石家庄永昌VS长春亚泰门票补录身份证号码的通知	体育	other	1435720267	关于:16 2015年:16 石家庄:16 永昌:16 vs:16 长春亚泰:16 门票:16 补录:31 身份证:16 号码:16 的:30 通知:16	d881a4ea0a847c8bc2c85c5dd55b3fff	0	296
oIWsFt0BXHAPv9S3YWwH7BObwRIU	民生学府聚宝盆	http://mp.weixin.qq.com/s?__biz=MjM5MjcwNjE2NA==&mid=207931531&idx=1&sn=58a50f049811045d98b15845c497ed14&3rd=MzA3MDU4NTYzMw==&scene=6#rd	民生迪沃特青少年体育俱乐部开班啦!	体育	other	1435810296	民生:16 迪沃特:17 青少年:16 体育:16 俱乐部:16 开班:31 啦:16 !:34	a4a378d8e4a782d724e1e29d66482afa	0	0
oIWsFtwoKv4qhOaMT_G9wyMeq_p4	鼎鼎大名	http://mp.weixin.qq.com/s?__biz=MjM5MjY1NzQ5NQ==&mid=206882918&idx=1&sn=60e5b47c692a277525c285ee4419ece9&3rd=MzA3MDU4NTYzMw==&scene=6#rd	超临界亚麻籽油“血管清道夫	健康	健康饮食	1437726376	超临界:16 亚麻:16 籽:42 油:16 “:34 血管:16 清道夫:16	28789cca0849e7d3ff14d36b65e0fe69	0	1
oIWsFt5KChKPQyrCnMIkyS7rNukk	俏娇娃	http://mp.weixin.qq.com/s?__biz=MzA5MDc4OTA3Mw==&mid=207026319&idx=1&sn=352b320dbab443f35e08aa9158754af5&3rd=MzA3MDU4NTYzMw==&scene=6#rd	玻尿酸流失造成老化	美容	整形	1433088000	玻尿酸:16 流失:16 造成:31 老化:16	6ef4ca913469d6acbeb8aaedb316d5e7	1	-1
oIWsFtxEV1TGlFHG9cSgSC2ncsQ8	跑步心情	http://mp.weixin.qq.com/s?__biz=MjM5MzI0NTk2MA==&mid=208303350&idx=4&sn=d94cfaf4ed62c7c2262b2c2beb95e3ce&3rd=MzA3MDU4NTYzMw==&scene=6#rd	#跑步日记#晒出跑步记录，赢取跑步装备31号 中奖者：想爬树的鱼珍藏	体育	跑步	1435809833	#:34 跑步:16 日记:16 #:34 晒:16 出:16 跑步:16 记录:16 ,:34 赢取:31 跑步:31 装备:16 31号:29 　:34 中奖者:16 ::34 想:31 爬树:31 的:30 鱼:16 珍藏:31	5bc05a3d9458467dceea2891deaaefc0	0	0
oIWsFt1Nfq-xXaqGbK7i7VkrPbhg	皇室公主布艺家纺	http://mp.weixin.qq.com/s?__biz=MzA4MTk2Mjc4MA==&mid=208933351&idx=4&sn=ed1e27701117560ba6dda4c7bf319386&3rd=MzA3MDU4NTYzMw==&scene=6#rd	各种茶的功效介绍，让你喝茶喝的更健康，更科学，更美丽!	健康	健康饮食	1437727303	各种:16 茶:16 的:16 功效:16 介绍:16 ,:34 让:31 你:27 喝茶:31 喝:31 的:30 更:6 健康:1 ,:34 更:6 科学:1 ,:34 更:6 美丽:1 !:34	5bc3ee400579c9a27f2338606f49756b	0	1
oIWsFt05XtTEV0rvdCfc4L6bvINU	河南众通别克4S店	http://mp.weixin.qq.com/s?__biz=MjM5Njg5MjgzMw==&mid=207519622&idx=2&sn=aa1b66bb6503e84dd696b687d4fc0118&3rd=MzA3MDU4NTYzMw==&scene=6#rd	2015年这个夏天随别克威朗做全民“跑男”!	汽车	用车	1438759341	2015年:16 这个夏天:16 随:25 别克:22 威朗:17 做:31 全民:16 “:34 跑:31 男:4 ”:34 !:34	5222e6b859f7a18937094f59d4336b3c	0	7
oIWsFtzG_fIxdTjPCZk02jygV-1I	西樵冠铖名车	http://mp.weixin.qq.com/s?__biz=MjM5MjMwNzE3Mg==&mid=206816513&idx=4&sn=991db350cfd0a0acf6d9125838df0f94&3rd=MzA3MDU4NTYzMw==&scene=6#rd	用车资讯：用车总犯的禁忌你犯了多少	汽车	用车	1438405829	用车:16 资讯:16 ::34 用车:16 总:6 犯:31 的:30 禁忌:16 你:27 犯:31 了:30 多少:27	347b0d6ba876312061e37957af465395	0	10
oIWsFtynoYq8NYOhQJLTCmx7FqPQ	宁波辰通进口三菱	http://mp.weixin.qq.com/s?__biz=MjM5Mjc5NjEzMQ==&mid=208454211&idx=2&sn=7dfa88aba065129461fc9f8334be2cbe&3rd=MzA3MDU4NTYzMw==&scene=6#rd	[辰.新车上市]#2016款帕杰罗#越野新定义 上市在即 敬请期待!	汽车	新车	1438407246	[:34 辰:16 .:34 新车:16 上市:16 ]:34 #:34 2016:16 款:16 帕杰罗:16 #:34 越野:16 新:16 定义:16 　:34 上市:31 在即:31 　:34 敬请:31 期待:31 !:34	9f26f24ba3f6fcc5758b17de00de7547	0	16
oIWsFt_5sgKAJnaEdU2LlF4DSa9Y	东莞市百力恒丰田4S店	http://mp.weixin.qq.com/s?__biz=MzA3MjM5NDEzOQ==&mid=219401133&idx=3&sn=3f3a6e3100aa2f36f501ec46fd09ea19&3rd=MzA3MDU4NTYzMw==&scene=6#rd	[百力恒丰田]进一步拉低售价 国产丰田皇冠2.0T车型或将8月底上市	汽车	用车	1438756375	[:34 百:16 力:16 恒:16 丰田:16 ]:34 进一步:6 拉:16 低:16 售价:16 　:34 国产:4 丰田:22 皇冠:22 2.0t:23 车型:16 或:5 将:25 8:15 月底:29 上市:31	732d2f9591529661aec7fc21801999e7	0	31
oIWsFtyM1CJyvOquR20hiGyH-pnU	广汽三菱内蒙古海鑫店	http://mp.weixin.qq.com/s?__biz=MzA5OTE3NDIzMg==&mid=214720395&idx=3&sn=59ede66c1b9e9d570d02c50a27b2aed0&3rd=MzA3MDU4NTYzMw==&scene=6#rd	[品牌资讯]三菱发布新帕杰罗劲畅 外观大改/三季度上市	汽车	用车	1438491541	[:34 品牌:16 资讯:16 ]:34 三菱:16 发布:31 新:16 帕杰罗劲畅:16 　:34 外观:16 大:6 改:31 /:34 三:15 季度:16 上市:33	26a57cf6ae1d5f9cf25801ab87046820	0	7
oIWsFt1fwFfKEC3hPUW1m3WlWffk	顺德米其林驰加安捷	http://mp.weixin.qq.com/s?__biz=MzA4MTMyNzUwMQ==&mid=210223047&idx=1&sn=363cbf08022cd0c1d2af92de924236e6&3rd=MzA3MDU4NTYzMw==&scene=6#rd	安捷汽车连锁碧江店8月优惠活动月	汽车	新车	1438404573	安捷:16 汽车:16 连锁:16 碧江:16 店:16 8月:16 优惠:16 活动月:16	2b1cfd1665a21e5a3821b7906441761f	0	39
oIWsFt5WqfvgMQ1Q7b6Am0k_qRio	南通长江斯柯达4S店	http://mp.weixin.qq.com/s?__biz=MjM5NTk5MDA0Mw==&mid=209955735&idx=3&sn=9314b44568dcaba1e316e90df2fe68ec&3rd=MzA3MDU4NTYzMw==&scene=6#rd	『报名享礼』夏季冰爽购车惠 南通站火热报名中	汽车	新车	1438505383	『:34 报名:16 享:16 礼:16 』:34 夏季:16 冰爽:22 购车:33 惠:16 　:34 南通:20 站:16 火热:37 报名:31 中:8	33231c66cf93b72378945b3e666b5c08	0	7
oIWsFtyOLQMi7rAFFIQQCoXfacDg	搜狐汽车投诉	http://mp.weixin.qq.com/s?__biz=MjM5ODMwNzIyMg==&mid=210950416&idx=1&sn=602975c0f2c6940d448dfe521173cabf&3rd=MzA3MDU4NTYzMw==&scene=6#rd	CS75发动机漏油声音偏大刹车异响	汽车	用车	1438753145	cs:23 75:15 发动机:16 漏油:33 声音:16 偏:16 大:16 刹车:16 异响:16	e08fe470638120d1c5a4310d1c2d07eb	0	177
oIWsFt4KTLVugX6Qn5oILgLE_kPM	大众4S店百色鑫广达	http://mp.weixin.qq.com/s?__biz=MzA4MzE0ODI5MA==&mid=209181520&idx=1&sn=49ff8e3edeac698d1d67347f9e307e46&3rd=MzA3MDU4NTYzMw==&scene=6#rd	[8月8日]“快乐奔跑，试放压力”一汽－大众趣味试驾体验营	汽车	用车	1438407660	[:34 8月8日:16 ]:34 “:34 快乐奔跑:16 ,:34 试:31 放:31 压力:16 ”:34 一汽:12 -:34 大众:22 趣味:16 试驾:31 体验:31 营:16	365ecd8cbfdb9885359f1cf06acf79eb	0	79
oIWsFt2Uy6w3InBRbpBg5KgTbI0w	东营汽车网	http://mp.weixin.qq.com/s?__biz=MzA4ODUzNTgxMA==&mid=214214717&idx=2&sn=1ec89a0d1304c200f202690661e2d851&3rd=MzA3MDU4NTYzMw==&scene=6#rd	东营北辰雪佛兰文化下乡 送“清凉”	汽车	新车	1438761975	东营:16 北辰:16 雪佛兰:16 文化:16 下乡:16 　:34 送:31 “:34 清凉:1 ”:34	20a63d1a2afd69416ad1b4b3397e8a30	0	3
oIWsFtxFXjnTpQS_2X7tSnMLlEnE	招商银行信用卡-成都	http://mp.weixin.qq.com/s?__biz=MjM5OTY3MDgzNA==&mid=215204743&idx=3&sn=abbae60415c83e034045da5ec6322a3c&3rd=MzA3MDU4NTYzMw==&scene=6#rd	万事俱备，就等你来!8月8日汇京纳智捷三周年庆，错过只能厚惠无期	汽车	用车	1438574557	万事俱备:16 ,:34 就:6 等:30 你:27 来:31 !:34 8月:29 8日:29 汇:31 京:12 纳:12 智:12 捷:12 三:15 周年:26 庆:46 ,:34 错过:31 只能:31 厚:1 惠:46 无期:4	e9c76f1c33c80d74d035b40a5f30baca	0	376
oIWsFtyS_MXh_USu_iHq3wGWo8y4	车市动态	http://mp.weixin.qq.com/s?__biz=MzA4NjE3NjAyMA==&mid=208986394&idx=4&sn=e17973724313352a6967b3db5180bd5d&3rd=MzA3MDU4NTYzMw==&scene=6#rd	2015佳木斯夏季车展 一汽奔腾东北区域 惠享季车展活动	汽车	汽车八卦	1438762190	2015:16 佳木斯:16 夏季:16 车展:16 　:34 一汽:12 奔腾:31 东北:28 区域:16 　:34 惠享季:17 车展:12 活动:33	301422f924e420527b1e2d1c025dfa15	0	15
